date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-03-18,Arizona,2755436.0,3325025.0,1716937.0,13.45,37.86,978991.0,23.59,45.68,57913.0,57866.0,7950.0,0.829
2021-03-19,Arizona,2760907.0,3444465.0,1720172.0,13.49,37.93,981650.0,23.63,47.32,5471.0,48949.0,6725.0,0.802
2021-03-20,Arizona,2825939.0,3461245.0,1762337.0,13.8,38.82,1004408.0,24.21,47.55,65032.0,48762.0,6699.0,0.816
2021-03-21,Arizona,2893024.0,3461245.0,1804760.0,14.14,39.75,1029376.0,24.8,47.55,67085.0,47913.0,6583.0,0.836
2021-03-22,Arizona,2942907.0,3461245.0,1835039.0,14.41,40.43,1049219.0,25.21,47.55,49883.0,48184.0,6620.0,0.85
2021-03-23,Arizona,2970577.0,3584605.0,1851810.0,14.56,40.81,1059558.0,25.44,49.25,27670.0,45042.0,6188.0,0.829
2021-03-24,Arizona,3010048.0,3734465.0,1877865.0,14.76,41.35,1074666.0,25.8,51.31,39471.0,44646.0,6134.0,0.806
2021-03-25,Arizona,3106598.0,3797605.0,1940953.0,15.23,42.68,1108397.0,26.67,52.17,96550.0,50166.0,6892.0,0.818
2021-03-26,Arizona,3169061.0,3940655.0,1983569.0,15.51,43.54,1129146.0,27.25,54.14,62463.0,58308.0,8011.0,0.804
2021-03-27,Arizona,3239538.0,3970345.0,2030110.0,15.85,44.51,1154039.0,27.89,54.55,70477.0,59086.0,8118.0,0.816
2021-03-28,Arizona,3308671.0,3970345.0,2072778.0,16.25,45.46,1182684.0,28.48,54.55,69133.0,59378.0,8158.0,0.833
2021-03-29,Arizona,3363062.0,3970345.0,2105116.0,16.56,46.2,1205521.0,28.92,54.55,54391.0,60022.0,8246.0,0.847
2021-03-30,Arizona,3399399.0,4153635.0,2125696.0,16.77,46.7,1220787.0,29.2,57.07,36337.0,61260.0,8416.0,0.818
2021-03-31,Arizona,3451567.0,4304045.0,2157694.0,17.07,47.42,1242599.0,29.64,59.13,52168.0,63074.0,8666.0,0.802
2021-04-01,Arizona,3512579.0,4365955.0,2194105.0,17.41,48.26,1267484.0,30.14,59.98,61012.0,57997.0,7968.0,0.805
2021-04-02,Arizona,3581448.0,4518235.0,2235527.0,17.84,49.2,1298327.0,30.71,62.07,68869.0,58912.0,8094.0,0.793
2021-04-03,Arizona,3653578.0,4538885.0,2276832.0,18.3,50.2,1332012.0,31.28,62.36,72130.0,59149.0,8126.0,0.805
2021-04-04,Arizona,3720230.0,4538885.0,2312278.0,18.77,51.11,1366330.0,31.77,62.36,66652.0,58794.0,8078.0,0.82
2021-04-05,Arizona,3772436.0,4538885.0,2338969.0,19.13,51.83,1392647.0,32.13,62.36,52206.0,58482.0,8035.0,0.831
2021-04-06,Arizona,3809075.0,4762745.0,2353075.0,19.23,52.33,1399810.0,32.33,65.43,36639.0,58525.0,8041.0,0.8
2021-04-07,Arizona,3855073.0,4911345.0,2378505.0,19.53,52.96,1421780.0,32.68,67.48,45998.0,57644.0,7920.0,0.785
2021-04-08,Arizona,3901177.0,4958025.0,2412162.0,19.97,53.6,1453432.0,33.14,68.12,46104.0,55514.0,7627.0,0.787
2021-04-09,Arizona,3975606.0,5127405.0,2452911.0,20.55,54.62,1495431.0,33.7,70.44,74429.0,56308.0,7736.0,0.775
2021-04-10,Arizona,4054007.0,5161045.0,2494850.0,21.16,55.7,1540110.0,34.28,70.91,78401.0,57204.0,7859.0,0.786
2021-04-11,Arizona,4125010.0,5161045.0,2533121.0,21.69,56.67,1579065.0,34.8,70.91,71003.0,57826.0,7945.0,0.799
2021-04-12,Arizona,4168939.0,5161045.0,2558747.0,22.01,57.28,1602317.0,35.15,70.91,43929.0,56643.0,7782.0,0.808
2021-04-13,Arizona,4203995.0,5292185.0,2579710.0,22.24,57.76,1618978.0,35.44,72.71,35056.0,56417.0,7751.0,0.794
2021-04-14,Arizona,4250790.0,5444665.0,2604648.0,22.58,58.4,1643434.0,35.78,74.8,46795.0,56531.0,7767.0,0.781
2021-04-15,Arizona,4306602.0,5476875.0,2635334.0,22.95,59.17,1670496.0,36.21,75.25,55812.0,57918.0,7957.0,0.786
2021-04-16,Arizona,4366496.0,5627335.0,2663248.0,23.39,59.99,1702622.0,36.59,77.31,59894.0,55841.0,7672.0,0.776
2021-04-17,Arizona,4440592.0,5732985.0,2696688.0,23.95,61.01,1743376.0,37.05,78.76,74096.0,55226.0,7587.0,0.775
2021-04-18,Arizona,4505745.0,5738495.0,2725197.0,24.46,61.9,1780037.0,37.44,78.84,65153.0,54391.0,7473.0,0.785
2021-04-19,Arizona,4550226.0,5738495.0,2744596.0,24.79,62.51,1804526.0,37.71,78.84,44481.0,54470.0,7483.0,0.793
2021-04-20,Arizona,4581441.0,5872195.0,2758177.0,25.03,62.94,1822140.0,37.89,80.68,31215.0,53921.0,7408.0,0.78
2021-04-21,Arizona,4631928.0,6028435.0,2780137.0,25.44,63.64,1851575.0,38.2,82.82,50487.0,54448.0,7480.0,0.768
2021-04-22,Arizona,4688598.0,6070975.0,2805338.0,25.87,64.42,1883233.0,38.54,83.41,56670.0,54571.0,7497.0,0.772
2021-04-23,Arizona,4750108.0,6236505.0,2832476.0,26.36,65.26,1918341.0,38.91,85.68,61510.0,54802.0,7529.0,0.762
2021-04-24,Arizona,4815132.0,6285415.0,2859184.0,26.87,66.15,1955806.0,39.28,86.35,65024.0,53506.0,7351.0,0.766
2021-04-25,Arizona,4872521.0,6285415.0,2884396.0,27.3,66.94,1987117.0,39.63,86.35,57389.0,52397.0,7199.0,0.775
2021-04-26,Arizona,4912269.0,6285415.0,2900707.0,27.61,67.49,2009937.0,39.85,86.35,39748.0,51720.0,7106.0,0.782
2021-04-27,Arizona,4940974.0,6403785.0,2911060.0,27.86,67.88,2028087.0,39.99,87.98,28705.0,51362.0,7056.0,0.772
2021-04-28,Arizona,4980955.0,6525095.0,2926506.0,28.19,68.43,2052084.0,40.21,89.65,39981.0,49861.0,6850.0,0.763
2021-04-29,Arizona,5024348.0,6536895.0,2943500.0,28.55,69.03,2078095.0,40.44,89.81,43393.0,47964.0,6590.0,0.769
2021-04-30,Arizona,5070403.0,6610725.0,2960823.0,28.95,69.66,2106896.0,40.68,90.82,46055.0,45756.0,6286.0,0.767
2021-05-01,Arizona,5123812.0,6652295.0,2981885.0,29.39,70.39,2139453.0,40.97,91.39,53409.0,44097.0,6058.0,0.77
2021-05-02,Arizona,5162655.0,6652295.0,2997499.0,29.72,70.93,2163427.0,41.18,91.39,38843.0,41448.0,5694.0,0.776
2021-05-03,Arizona,5176775.0,6652295.0,3004111.0,29.83,71.12,2171573.0,41.27,91.39,14120.0,37787.0,5191.0,0.778
2021-05-04,Arizona,5193862.0,6918625.0,3009821.0,29.99,71.36,2183095.0,41.35,95.05,17087.0,36127.0,4963.0,0.751
2021-05-05,Arizona,5216530.0,6926125.0,3019286.0,30.18,71.67,2196443.0,41.48,95.16,22668.0,33654.0,4624.0,0.753
2021-05-06,Arizona,5259733.0,6970425.0,3037050.0,30.53,72.26,2222457.0,41.73,95.76,43203.0,33626.0,4620.0,0.755
2021-05-07,Arizona,5301083.0,7029325.0,3053333.0,30.88,72.83,2248015.0,41.95,96.57,41350.0,32954.0,4527.0,0.754
2021-05-08,Arizona,5337459.0,7081205.0,3065521.0,31.24,73.33,2273527.0,42.12,97.29,36376.0,30521.0,4193.0,0.754
2021-05-09,Arizona,5372605.0,7081205.0,3077983.0,31.56,73.81,2297078.0,42.29,97.29,35146.0,29993.0,4121.0,0.759
2021-01-12,Arkansas,40879.0,274400.0,39357.0,0.0,1.35,8.0,1.3,9.09,,,,0.149
2021-01-13,Arkansas,94854.0,297800.0,80458.0,0.43,3.14,12849.0,2.67,9.87,53975.0,53975.0,17886.0,0.319
2021-01-14,Arkansas,108316.0,297800.0,90339.0,,3.59,,2.99,9.87,13462.0,33718.0,11173.0,0.364
2021-01-15,Arkansas,118338.0,297800.0,97829.0,0.62,3.92,18781.0,3.24,9.87,10022.0,25820.0,8556.0,0.397
2021-01-16,Arkansas,,,,,,,,,5999.75,20865.0,6914.0,
2021-01-17,Arkansas,,,,,,,,,5999.75,17892.0,5929.0,
2021-01-18,Arkansas,,,,,,,,,5999.75,15910.0,5272.0,
2021-01-19,Arkansas,142337.0,297800.0,118763.0,0.72,4.72,21734.0,3.94,9.87,5999.75,14494.0,4803.0,0.478
2021-01-20,Arkansas,173312.0,334825.0,144792.0,0.88,5.74,26541.0,4.8,11.09,30975.0,11208.0,3714.0,0.518
2021-01-21,Arkansas,173312.0,361550.0,144792.0,0.88,5.74,26541.0,4.8,11.98,0.0,9285.0,3077.0,0.479
2021-01-22,Arkansas,201676.0,362050.0,167788.0,1.05,6.68,31600.0,5.56,12.0,28364.0,11905.0,3945.0,0.557
2021-01-23,Arkansas,201676.0,368650.0,167788.0,1.05,6.68,31600.0,5.56,12.22,0.0,11048.0,3661.0,0.547
2021-01-24,Arkansas,214240.0,368650.0,179290.0,1.08,7.1,32572.0,5.94,12.22,12564.0,11986.0,3972.0,0.581
2021-01-25,Arkansas,221095.0,368650.0,185546.0,1.1,7.33,33159.0,6.15,12.22,6855.0,12108.0,4012.0,0.6
2021-01-26,Arkansas,236290.0,394775.0,196815.0,1.23,7.83,37055.0,6.52,13.08,15195.0,13422.0,4448.0,0.599
2021-01-27,Arkansas,252824.0,406175.0,209445.0,1.36,8.38,40910.0,6.94,13.46,16534.0,11359.0,3764.0,0.622
2021-01-28,Arkansas,252824.0,453300.0,209445.0,1.36,8.38,40910.0,6.94,15.02,0.0,11359.0,3764.0,0.558
2021-01-29,Arkansas,269993.0,453500.0,221552.0,1.52,8.95,45918.0,7.34,15.03,17169.0,9760.0,3234.0,0.595
2021-01-30,Arkansas,288651.0,453700.0,233935.0,1.73,9.56,52118.0,7.75,15.03,18658.0,12425.0,4117.0,0.636
2021-01-31,Arkansas,303793.0,453700.0,244867.0,1.86,10.07,56264.0,8.11,15.03,15142.0,12793.0,4239.0,0.67
2021-02-01,Arkansas,311230.0,453700.0,249943.0,1.94,10.31,58613.0,8.28,15.03,7437.0,12876.0,4267.0,0.686
2021-02-02,Arkansas,314470.0,467800.0,251841.0,1.98,10.42,59903.0,8.35,15.5,3240.0,11169.0,3701.0,0.672
2021-02-03,Arkansas,322447.0,499325.0,256307.0,2.1,10.68,63356.0,8.49,16.55,7977.0,9946.0,3296.0,0.646
2021-02-04,Arkansas,338227.0,516925.0,266563.0,2.28,11.21,68778.0,8.83,17.13,15780.0,12200.0,4043.0,0.654
2021-02-05,Arkansas,351175.0,535550.0,274459.0,2.45,11.64,73810.0,9.09,17.75,12948.0,11597.0,3843.0,0.656
2021-02-06,Arkansas,374674.0,540050.0,290153.0,2.7,12.42,81564.0,9.61,17.9,23499.0,12289.0,4072.0,0.694
2021-02-07,Arkansas,393445.0,540050.0,300139.0,2.99,13.04,90308.0,9.95,17.9,18771.0,12807.0,4244.0,0.729
2021-02-08,Arkansas,401664.0,540050.0,304604.0,3.12,13.31,94058.0,10.09,17.9,8219.0,12919.0,4281.0,0.744
2021-02-09,Arkansas,404127.0,580775.0,305917.0,3.15,13.39,95202.0,10.14,19.24,2463.0,12808.0,4244.0,0.696
2021-02-10,Arkansas,418054.0,581875.0,311339.0,3.44,13.85,103669.0,10.32,19.28,13927.0,13658.0,4526.0,0.718
2021-02-11,Arkansas,430803.0,593775.0,316972.0,3.67,14.28,110751.0,10.5,19.68,12749.0,13225.0,4382.0,0.726
2021-02-12,Arkansas,447146.0,629900.0,325562.0,3.93,14.82,118465.0,10.79,20.87,16343.0,13710.0,4543.0,0.71
2021-02-13,Arkansas,457386.0,630700.0,330146.0,4.11,15.16,124040.0,10.94,20.9,10240.0,11816.0,3915.0,0.725
2021-02-14,Arkansas,472536.0,630700.0,338611.0,4.33,15.66,130637.0,11.22,20.9,15150.0,11299.0,3744.0,0.749
2021-02-15,Arkansas,,,,,,,,,5451.0,10903.0,3613.0,
2021-02-16,Arkansas,483438.0,631675.0,343637.0,4.52,16.02,136415.0,11.39,20.93,5451.0,11330.0,3754.0,0.765
2021-02-17,Arkansas,486949.0,649225.0,345271.0,4.58,16.14,138254.0,11.44,21.51,3511.0,9842.0,3261.0,0.75
2021-02-18,Arkansas,490737.0,664225.0,346623.0,4.66,16.26,140662.0,11.49,22.01,3788.0,8562.0,2837.0,0.739
2021-02-19,Arkansas,517271.0,691525.0,362972.0,5.0,17.14,150812.0,12.03,22.91,26534.0,10018.0,3320.0,0.748
2021-02-20,Arkansas,520904.0,691525.0,364735.0,5.06,17.26,152675.0,12.09,22.91,3633.0,9074.0,3007.0,0.753
2021-02-21,Arkansas,528467.0,691525.0,367436.0,5.22,17.51,157511.0,12.18,22.91,7563.0,7990.0,2648.0,0.764
2021-02-22,Arkansas,535413.0,691525.0,371148.0,5.36,17.74,161660.0,12.3,22.91,6946.0,8204.0,2719.0,0.774
2021-02-23,Arkansas,540192.0,794230.0,373476.0,5.44,17.9,164064.0,12.38,26.32,4779.0,8108.0,2687.0,0.68
2021-02-24,Arkansas,554466.0,816730.0,378928.0,5.73,18.37,172834.0,12.56,27.06,14274.0,9645.0,3196.0,0.679
2021-02-25,Arkansas,572553.0,826130.0,385351.0,6.12,18.97,184592.0,12.77,27.38,18087.0,11688.0,3873.0,0.693
2021-02-26,Arkansas,597990.0,861230.0,394906.0,6.64,19.82,200532.0,13.09,28.54,25437.0,11531.0,3821.0,0.694
2021-02-27,Arkansas,622665.0,892660.0,405877.0,7.1,20.63,214402.0,13.45,29.58,24675.0,14537.0,4817.0,0.698
2021-02-28,Arkansas,649311.0,892660.0,419502.0,7.54,21.52,227450.0,13.9,29.58,26646.0,17263.0,5720.0,0.727
2021-03-01,Arkansas,661572.0,892660.0,425567.0,7.74,21.92,233685.0,14.1,29.58,12261.0,18023.0,5972.0,0.741
2021-03-02,Arkansas,670815.0,963040.0,431866.0,7.84,22.23,236706.0,14.31,31.91,9243.0,18660.0,6183.0,0.697
2021-03-03,Arkansas,687433.0,964840.0,442371.0,8.05,22.78,242999.0,14.66,31.97,16618.0,18995.0,6294.0,0.712
2021-03-04,Arkansas,704368.0,990640.0,452615.0,8.28,23.34,249956.0,15.0,32.83,16935.0,18831.0,6240.0,0.711
2021-03-05,Arkansas,723756.0,1064920.0,464641.0,8.53,23.98,257367.0,15.4,35.29,19388.0,17967.0,5954.0,0.68
2021-03-06,Arkansas,744139.0,1088150.0,477127.0,8.79,24.66,265226.0,15.81,36.06,20383.0,17353.0,5750.0,0.684
2021-03-07,Arkansas,765260.0,1088150.0,489149.0,9.09,25.36,274376.0,16.21,36.06,21121.0,16564.0,5489.0,0.703
2021-03-08,Arkansas,773357.0,1088150.0,494761.0,9.19,25.63,277217.0,16.39,36.06,8097.0,15969.0,5292.0,0.711
2021-03-09,Arkansas,782750.0,1158630.0,501653.0,9.27,25.94,279815.0,16.62,38.39,9393.0,15991.0,5299.0,0.676
2021-03-10,Arkansas,799184.0,1162330.0,513591.0,9.45,26.48,285284.0,17.02,38.52,16434.0,15964.0,5290.0,0.688
2021-03-11,Arkansas,800091.0,1209300.0,514556.0,9.47,26.51,285811.0,17.05,40.07,907.0,13675.0,4531.0,0.662
2021-03-12,Arkansas,836608.0,1222370.0,541936.0,9.85,27.72,297193.0,17.96,40.51,36517.0,16122.0,5342.0,0.684
2021-03-13,Arkansas,882630.0,1251620.0,579022.0,10.27,29.25,309784.0,19.19,41.47,46022.0,19784.0,6556.0,0.705
2021-03-14,Arkansas,882630.0,1251620.0,579157.0,10.27,29.25,309827.0,19.19,41.47,0.0,16767.0,5556.0,0.705
2021-03-15,Arkansas,892588.0,1251620.0,586266.0,10.38,29.58,313372.0,19.43,41.47,9958.0,17033.0,5644.0,0.713
2021-03-16,Arkansas,897059.0,1332600.0,589436.0,10.44,29.73,314915.0,19.53,44.16,4471.0,16330.0,5411.0,0.673
2021-03-17,Arkansas,912660.0,1336570.0,602085.0,10.58,30.24,319158.0,19.95,44.29,15601.0,16211.0,5372.0,0.683
2021-03-18,Arkansas,929862.0,1359410.0,615670.0,10.75,30.81,324554.0,20.4,45.05,17202.0,18539.0,6143.0,0.684
2021-03-19,Arkansas,952919.0,1407320.0,635565.0,10.96,31.58,330804.0,21.06,46.63,23057.0,16616.0,5506.0,0.677
2021-03-20,Arkansas,974973.0,1466950.0,653550.0,11.13,32.31,335958.0,21.66,48.61,22054.0,13192.0,4371.0,0.665
2021-03-21,Arkansas,999488.0,1466950.0,670894.0,11.43,33.12,345022.0,22.23,48.61,24515.0,16694.0,5532.0,0.681
2021-03-22,Arkansas,1008575.0,1466950.0,677806.0,11.55,33.42,348589.0,22.46,48.61,9087.0,16570.0,5491.0,0.688
2021-03-23,Arkansas,1012415.0,1535620.0,680549.0,11.6,33.55,349951.0,22.55,50.89,3840.0,16479.0,5461.0,0.659
2021-03-24,Arkansas,1032499.0,1537720.0,694124.0,11.84,34.21,357343.0,23.0,50.95,20084.0,17120.0,5673.0,0.671
2021-03-25,Arkansas,1056307.0,1576060.0,710494.0,12.15,35.0,366664.0,23.54,52.23,23808.0,18064.0,5986.0,0.67
2021-03-26,Arkansas,1086176.0,1608210.0,730820.0,12.47,35.99,376230.0,24.22,53.29,29869.0,19037.0,6308.0,0.675
2021-03-27,Arkansas,1114449.0,1662850.0,747412.0,12.88,36.93,388657.0,24.77,55.1,28273.0,19925.0,6602.0,0.67
2021-03-28,Arkansas,1143893.0,1662850.0,763783.0,13.37,37.9,403398.0,25.31,55.1,29444.0,20629.0,6836.0,0.688
2021-03-29,Arkansas,1153739.0,1662850.0,769106.0,13.51,38.23,407828.0,25.49,55.1,9846.0,20738.0,6872.0,0.694
2021-03-30,Arkansas,1159108.0,1744560.0,772457.0,13.59,38.41,410003.0,25.6,57.81,5369.0,20956.0,6944.0,0.664
2021-03-31,Arkansas,1183295.0,1763540.0,788277.0,13.9,39.21,419462.0,26.12,58.44,24187.0,21542.0,7138.0,0.671
